w2cog3pl,w2stdchn,w2stdmat,w2stdeng,w2stdtotal,w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2a2001,w2a2002,w2a2003,w2a2004,w2a2005,w2a2006,w2a2101a,w2a2101b,w2a2102a,w2a2102b,w2a2103a,w2a2103b,w2a2104a,w2a2104b,w2a22,w2a23,w2a27,w2a28,w2a29,w2a32,w2b18,w2b19,w2b20,w2b21,w2ba11,w2ba12,w2ba13,w2ba1400,w2ba1401,w2ba1402,w2ba1403,w2ba1404,w2ba1405,w2ba1500,w2ba1501,w2ba1502,w2ba1503,w2ba1504,w2ba1505,w2ba1701,w2ba1702,w2ba1703,w2ba1704,w2ba1705,w2ba1706,w2ba18,w2ba21,w2ba24,w2ba2601,w2ba2602,w2ba2603,w2ba2604,w2ba29,w2ba30,w2ba31,w2ba32,w2bb15,w2bb16,w2bb17,w2bb18,w2bb19,w2bb20,w2bc0201,w2bc0202,w2bc0203,w2bc0204,w2bc0205,w2bd01,w2bd02,w2be02,w2be03,w2be04,w2be06,w2be07,w2be08,w2be09,w2be11,w2be12,w2be13,w2be15,w2be16,w2be17,w2be18,w2be23,w2be24,w2ba09,w2ba10
0.739335001,-0.468014475,0.411869025,-0.752021391,-0.260021369,0,0,1,1,1,0,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,6,2,3,6,6,7,2,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,4,1,0,3,3,3,3,6,13,7,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,6,12,1,1,1,1,3,3,13,3,1,1,1
0.435651988,1.002321497,-0.303730928,-0.62043471,-0.18439089,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,,5,,3,6,3,2,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,2,1,2,1,6,6,6,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,8,1,1,1,1,1,5,6,3,1,0,0
2.041289091,0.920636165,0.706527829,0.827018781,0.87443582,0,0,1,1,1,0,2,3,2,2,3,2,2,2,3,2,2,3,3,2,3,3,2,7,1,4,8,4,5,3,6,2,1,0,1,1,0,1,0,1,0,0,0,0,0,2,2,1,1,3,2,5,1,0,2,1,1,1,7,8,5,2,3,3,3,3,1,1,0,0,1,0,0,1,1,1,1,1,1,3,3,12,1,2,1,1,3,3,12,3,1,1,1
1.64477706,1.247377492,0.790716059,0.739294327,0.9500663,1,0,1,1,1,0,2,2,1,2,3,3,2,2,2,2,2,2,1,1,3,3,1,8,4,3,8,3,5,3,6,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,1,2,2,2,1,1,2,2,3,1,9,1,4,3,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,2,8,1,1,1,2,3,2,9,2,1,1,1
0.696775973,0.348838843,0.45396314,0.388023682,-0.326198039,0,0,1,1,,0,3,3,2,3,3,3,2,3,2,3,2,3,2,3,3,3,3,6,3,3,6,9,2,3,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,2,2,3,3,2,1,1,3,3,2,2,6,8,2,3,3,3,3,3,1,1,,,,,,1,1,1,1,1,1,3,3,9,1,1,1,1,3,2,9,3,1,1,1
0.95955801,0.838950834,-0.177448583,-0.137950213,0.042500548,0,0,1,0,0,1,2,3,3,2,2,2,2,3,2,3,2,3,1,3,3,2,4,6,3,2,6,11,7,3,5,3,3,0,1,1,1,0,0,1,0,0,0,0,0,2,3,3,2,2,2,1,1,,2,2,2,1,7,2,5,2,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,,1,3,3,2,1,1,1,1,3,4,5,3,1,1,0
0.944400012,1.247377492,0.580245484,1.13405437,1.025696779,0,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,1,7,4,3,7,3,5,3,6,3,3,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,2,2,2,2,0,1,2,1,2,3,7,3,4,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,1,1,3,3,12,1,1,2,1,3,4,12,3,1,1,1
1.49000001,0.67558017,0.748621944,0.498052078,0.694813432,0,0,0,1,1,0,2,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,10,,3,10,3,7,4,4,2,2,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,2,3,3,2,1,1,1,1,2,2,6,11,7,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,12,1,2,1,1,3,3,12,3,1,0,0
0.541924,0.920636165,-0.598389732,-0.68622805,-0.364013278,0,0,1,1,0,0,2,2,1,2,2,2,2,2,2,3,1,3,1,1,2,2,3,7,4,3,7,5,4,4,6,1,3,0,0,1,0,0,0,1,0,0,0,0,0,3,2,2,2,3,1,4,0,1,2,2,3,2,7,4,4,4,,,,,,,,,,,,1,3,1,1,3,1,3,6,12,1,1,1,1,3,5,13,3,,1,0
0.814122021,1.655804151,0.832810174,1.19984771,1.262042027,0,0,1,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,7,2,4,8,4,4,3,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,1,1,1,3,2,1,3,7,4,7,3,3,3,3,3,1,1,0,0,1,0,0,1,1,1,1,1,1,1,3,12,1,1,1,1,1,5,12,3,1,1,1
0.589062989,1.410748156,0.159304336,0.6954321,0.685359622,1,0,1,1,1,0,3,3,2,2,2,2,2,2,1,2,2,2,1,1,3,3,2,7,4,3,7,2,4,2,6,2,1,0,1,1,1,0,0,0,0,0,1,0,0,2,3,2,2,2,2,4,1,1,2,2,2,2,7,2,4,3,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,12,3,1,0,1
0.794503987,0.593894838,0.45396314,0.015567582,0.335568655,0,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,7,3,3,7,12,1,3,6,3,3,0,1,1,1,0,0,0,1,1,1,0,0,3,3,3,3,3,3,4,0,2,3,3,3,2,7,9,5,3,3,2,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,9,1,1,1,1,3,2,9,3,1,1,1
1.319579959,0.920636165,0.117210221,0.081360922,0.288299606,0,0,1,1,1,0,3,3,2,2,3,3,2,2,2,2,3,3,2,2,3,3,2,7,4,3,7,2,4,4,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,2,0,1,2,3,3,3,7,2,4,4,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,8,12,1,1,1,1,3,8,14,4,,1,1
0.499334008,1.165692161,1.043280748,1.002467689,1.158050118,0,0,1,1,1,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,3,7,4,4,3,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,,1,1,2,2,2,2,6,4,4,3,3,3,3,3,1,1,0,0,0,0,1,1,1,8,1,,1,3,,10,1,1,1,2,3,3,10,2,,0,0
0.255024999,1.329062824,0.243492566,0.344534284,0.553006283,0,0,1,1,1,0,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,4,7,2,4,7,6,4,3,6,2,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,4,1,1,3,2,2,2,6,13,7,4,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,12,1,1,1,1,3,3,13,3,1,1,1
0.484485,1.410748156,0.622339599,1.221778824,1.120234878,0,0,1,1,1,0,2,2,3,2,2,2,2,2,2,3,2,3,3,3,2,2,1,7,4,4,7,5,4,3,6,1,2,0,0,1,0,0,0,0,0,1,0,0,0,3,3,2,2,3,2,4,1,2,2,2,3,3,7,1,7,4,,,,,,,1,0,0,0,0,1,1,1,1,1,1,3,3,12,1,1,1,2,3,5,12,3,1,1,0
0.763962984,1.655804151,0.580245484,0.717363213,0.94061249,0,0,0,1,1,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,1,7,4,4,7,4,7,3,6,1,3,0,0,0,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,7,4,2,3,3,3,3,3,1,1,1,0,1,0,0,1,1,1,1,1,1,3,5,12,1,1,1,1,3,3,12,3,1,1,1
1.661720991,1.002321497,0.959092518,-0.401123575,0.477375804,0,0,1,1,1,0,3,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,7,4,3,6,4,5,3,6,2,2,0,1,1,0,0,0,0,1,1,0,0,0,2,3,3,2,3,2,4,1,1,2,2,3,3,8,4,3,3,1,3,3,3,1,1,0,1,0,0,0,1,1,1,1,1,1,,6,2,1,1,1,1,,6,12,3,1,1,0
1.736394048,0.267153511,0.916998403,0.169085376,0.534098663,0,0,1,0,1,0,2,2,2,2,3,3,2,3,1,2,3,3,1,2,2,3,2,7,2,2,6,10,3,3,6,1,4,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,0,1,2,2,2,2,7,8,2,2,1,1,3,3,1,1,0,0,1,0,0,1,1,1,1,1,1,3,2,9,1,,1,1,3,2,14,2,1,1,1
1.239097953,0.593894838,0.45396314,1.046329916,0.779897721,0,0,1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,2,7,2,3,7,6,5,3,6,3,3,0,0,1,0,0,0,1,0,0,0,0,0,3,2,2,2,2,2,2,1,1,2,1,2,2,6,4,7,2,3,3,3,3,2,1,0,0,0,0,1,1,1,1,1,1,1,3,3,8,1,1,1,1,3,2,13,3,1,0,0
2.041289091,1.329062824,0.832810174,1.002467689,1.101327258,0,0,1,0,0,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,7,4,4,7,4,4,3,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,1,0,1,1,1,1,7,4,4,4,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,8,12,1,1,1,1,3,3,12,4,1,1,0
0.825047016,1.247377492,0.159304336,0.827018781,0.704267242,0,0,0,1,1,0,3,3,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,7,2,3,7,4,4,3,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,1,2,2,4,1,1,3,3,3,3,7,4,2,3,3,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,6,12,1,1,1,1,3,7,14,4,1,1,1
1.261126041,1.492433488,0.832810174,1.002467689,1.139142498,0,0,1,1,0,1,3,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2,2,7,5,3,7,4,4,3,6,2,2,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,3,2,1,2,7,4,4,3,1,3,3,3,2,2,0,0,0,0,1,1,1,1,1,1,1,3,2,8,1,1,1,1,3,6,7,3,1,0,0
1.297430038,1.329062824,0.874904289,0.519983192,0.91225106,0,0,1,1,1,0,3,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,9,4,3,8,1,7,2,6,2,2,0,0,1,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,4,1,1,2,3,3,2,7,1,7,3,3,3,3,2,2,2,1,0,0,0,0,1,1,1,1,1,1,3,3,10,1,1,1,1,3,3,9,3,1,1,0
1.142846942,0.838950834,0.327680795,0.519983192,0.553006283,0,0,1,1,1,0,2,3,2,3,3,2,1,1,1,2,1,2,1,1,1,3,3,7,2,2,7,6,4,3,5,3,3,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,2,3,2,2,1,1,2,2,3,2,7,4,3,3,1,1,3,3,1,1,0,0,0,0,1,1,1,1,2,1,1,3,6,12,1,1,1,,3,6,12,3,1,1,1
0.976243973,1.737489483,1.085374863,1.177916597,1.384941556,0,0,0,1,1,0,3,3,2,1,2,2,3,3,3,3,3,3,3,3,3,3,1,9,2,4,9,3,6,4,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2,2,2,2,1,1,1,3,3,3,3,8,4,7,4,3,3,3,3,1,1,0,0,1,0,0,1,3,1,2,1,2,3,8,2,1,1,3,2,3,8,2,3,1,0,0
1.10055697,0.920636165,0.706527829,0.651569873,0.798805341,0,0,0,1,1,0,3,2,2,1,3,1,1,2,1,2,1,2,1,2,2,3,4,7,3,3,7,3,6,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,2,4,1,1,2,2,2,2,7,4,5,3,2,2,3,3,2,3,0,0,0,0,1,1,3,1,1,3,1,3,8,12,1,1,3,1,3,8,12,4,1,0,0
1.674646974,0.267153511,0.916998403,0.958605462,0.87443582,0,0,1,1,1,0,3,2,2,1,3,2,2,3,1,2,1,1,1,1,3,3,2,7,3,3,7,4,3,3,5,1,4,0,0,1,0,0,0,0,0,0,1,0,0,3,2,2,2,3,2,4,1,1,2,2,2,1,7,13,3,3,3,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,3,12,1,1,1,1,3,3,14,3,1,1,0
1.071645021,0.348838843,0.580245484,0.6954321,0.628636763,0,0,1,1,1,0,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,7,2,2,7,1,6,4,6,,1,0,1,1,1,0,0,,,,,,,2,2,2,2,2,2,2,1,,3,,3,3,7,1,3,2,1,1,3,3,1,1,,,,,,1,1,1,1,,1,3,2,10,1,1,,1,3,3,10,3,1,1,1
0.530977011,1.084006829,1.169563093,0.476120965,0.968973919,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,7,2,3,7,4,1,2,5,3,3,0,1,1,0,1,0,1,0,0,0,0,0,2,3,2,1,2,2,4,1,1,1,2,2,2,7,4,2,4,3,1,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,9,1,1,1,1,3,2,7,3,1,1,0
1.467983961,0.267153511,0.790716059,0.651569873,0.685359622,0,0,1,1,0,1,3,2,1,2,2,2,2,3,2,3,2,3,1,2,3,3,2,7,4,3,7,3,4,3,6,2,3,0,1,0,0,1,0,0,1,0,1,0,0,2,2,2,2,2,2,4,1,,2,2,2,2,6,1,4,3,,,,,,,,,,,,1,,1,1,1,1,3,2,9,1,2,1,1,3,3,,2,1,1,0
1.516448021,1.410748156,0.959092518,0.344534284,0.89334344,0,0,1,1,1,0,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,3,3,7,4,3,3,6,2,2,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,4,0,2,3,3,3,3,7,4,3,4,,,,,,,0,0,0,0,1,1,1,1,1,1,1,3,3,12,1,1,1,1,3,3,13,3,1,1,1
1.70529604,0.593894838,0.916998403,0.607707646,0.798805341,0,0,1,1,1,0,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,3,7,5,2,7,4,5,2,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,2,2,4,1,1,2,2,2,2,7,3,5,2,3,3,3,3,1,1,1,0,0,0,0,1,1,1,2,1,1,3,2,9,1,1,1,1,3,2,9,3,,1,1
1.387034059,1.002321497,1.085374863,1.090192143,1.176957737,0,0,1,1,1,0,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,7,3,2,7,4,5,2,6,2,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,2,2,4,1,1,3,2,2,2,7,4,7,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,8,1,1,1,1,3,2,9,2,1,0,0
0.711957991,1.574118819,0.959092518,0.914743235,1.176957737,0,0,1,1,1,0,2,2,3,2,2,2,3,3,2,1,1,1,2,1,3,3,1,8,1,3,9,2,4,3,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,1,1,1,9,1,5,3,1,1,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,6,12,1,1,1,1,3,2,13,3,1,1,1
1.468144059,1.492433488,0.622339599,0.914743235,1.006789159,0,0,0,1,1,0,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,2,7,3,2,10,13,7,2,6,1,2,0,1,1,1,1,0,0,1,1,0,0,0,2,2,2,2,3,3,4,1,1,3,2,2,2,7,13,4,3,,,,,,,1,0,0,0,0,1,2,1,1,2,1,1,7,5,1,1,2,1,1,7,2,3,1,1,1
1.150624037,1.165692161,1.169563093,0.827018781,1.139142498,0,0,1,1,1,0,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,7,2,3,8,4,6,3,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,4,1,2,2,2,1,3,7,4,4,2,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,6,12,1,1,1,1,3,6,13,3,1,1,0
1.118242025,1.737489483,1.169563093,0.914743235,1.309311076,0,0,1,1,1,0,3,3,3,3,3,3,2,3,1,3,2,3,2,3,3,3,1,8,3,3,8,3,3,3,6,3,4,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,4,0,1,3,3,3,3,9,4,7,4,,,,,,,0,0,0,0,1,1,1,1,1,1,1,3,6,12,1,1,1,1,3,6,12,3,1,0,1
0.898909986,0.512209507,1.127468978,0.958605462,1.025696779,0,0,1,1,1,0,3,3,2,2,3,3,2,3,2,2,2,3,3,3,3,3,2,7,3,3,9,3,7,3,5,2,3,0,0,0,1,1,0,1,0,0,0,0,0,3,3,2,2,3,3,4,0,1,3,2,3,3,8,3,4,3,3,3,3,3,1,1,1,0,0,0,0,1,1,1,2,1,1,3,3,12,1,2,1,2,,3,12,3,1,1,1
0.743925989,1.165692161,0.874904289,0.739294327,0.968973919,1,0,0,1,1,0,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,8,2,3,8,3,3,3,6,2,2,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3,2,3,3,4,1,1,2,2,2,2,8,4,4,3,3,3,3,3,1,1,1,0,0,0,0,2,1,1,2,1,1,2,8,4,1,2,1,1,3,6,12,4,1,1,0
0.386287004,1.410748156,0.706527829,1.046329916,1.082419638,0,0,0,1,1,0,3,2,2,2,2,1,3,1,2,1,2,1,3,2,3,2,1,7,3,4,8,4,6,4,6,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,2,2,2,4,0,0,2,2,2,2,7,1,4,3,3,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,3,12,1,1,1,1,3,4,5,3,1,1,1
1.47766602,1.819174815,1.169563093,1.090192143,1.403849175,0,0,1,1,1,0,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,4,7,3,4,7,6,7,4,6,1,2,0,1,1,1,1,0,0,0,0,0,0,1,2,2,3,3,3,2,4,1,1,3,3,3,3,8,6,7,4,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,1,1,3,3,8,1,1,1,1,3,3,7,3,1,0,0
0.472979993,0.267153511,0.622339599,0.388396511,0.496283424,0,0,1,1,0,0,3,3,1,2,3,3,1,1,2,2,1,2,1,1,3,3,3,9,5,3,6,7,5,2,5,1,1,0,1,1,1,0,0,1,0,0,0,0,0,3,3,1,2,3,3,4,1,1,2,2,2,2,9,4,5,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,7,1,1,1,1,3,2,7,3,1,0,0
1.547441959,1.247377492,0.832810174,1.002467689,1.082419638,0,0,1,1,0,1,3,3,3,3,3,2,2,3,1,1,1,1,1,1,2,2,1,7,4,3,7,9,5,2,6,2,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,3,3,3,3,4,1,,3,2,3,3,9,4,5,3,,,,,,,0,0,0,0,1,1,,1,1,1,1,3,3,3,1,1,1,1,3,3,13,3,1,0,0
0.801177979,1.655804151,0.622339599,0.783156554,0.987881539,0,0,1,1,1,0,3,2,2,2,2,2,2,3,2,2,2,2,1,2,2,3,1,7,3,3,7,2,6,3,6,2,1,0,1,1,0,1,0,0,0,1,0,0,0,2,2,3,3,3,3,5,1,1,2,2,2,2,7,2,7,3,1,1,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,7,1,1,1,1,3,3,12,3,1,0,0
0.278925002,1.982545478,1.085374863,1.177916597,1.441664415,0,0,1,1,1,0,3,2,3,2,2,2,2,2,3,3,2,2,2,2,3,2,1,8,3,3,9,2,6,3,6,3,3,0,1,1,0,1,0,1,0,0,0,0,0,3,2,2,2,2,2,4,1,1,2,2,2,2,8,2,6,3,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,5,2,1,1,2,1,3,5,13,4,0,0,0
0.516627014,0.920636165,0.706527829,0.607707646,0.779897721,0,0,1,1,1,0,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,3,6,3,3,7,13,7,3,5,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,2,2,2,2,4,1,1,2,2,2,1,7,13,7,2,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,7,1,1,1,1,3,2,13,2,1,0,0
1.923069954,1.247377492,0.748621944,0.519983192,0.836620581,0,0,1,1,1,0,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,3,2,7,2,3,7,4,5,3,,,3,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,3,2,2,1,1,2,2,2,2,7,9,5,3,3,1,3,3,1,1,0,0,0,0,1,1,1,1,2,1,1,3,2,12,1,2,1,1,3,2,13,4,1,0,0
1.156188965,1.655804151,1.043280748,0.914743235,1.233680597,0,0,1,1,1,0,2,2,3,1,2,2,2,2,2,2,2,2,2,2,3,3,1,7,4,3,7,2,5,3,6,2,4,0,1,1,1,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,9,1,4,4,1,1,1,1,2,1,1,0,0,0,0,1,1,1,1,1,1,3,6,8,1,1,1,1,3,1,12,4,1,1,1
1.556954026,1.002321497,-0.093260353,0.344534284,0.326114845,0,0,1,1,1,0,3,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,8,4,3,8,4,3,3,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,7,13,7,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3,12,1,1,1,1,3,3,9,3,1,1,0
1.332137942,1.329062824,0.959092518,0.432258738,0.91225106,0,0,1,1,1,0,3,3,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2,7,4,3,7,4,4,3,6,1,1,0,1,1,0,0,0,0,1,1,0,0,0,3,3,3,3,3,3,4,1,1,2,2,3,2,7,4,4,3,3,3,3,3,2,2,1,0,0,0,0,1,1,1,1,1,1,3,3,9,1,1,1,1,3,3,12,3,1,1,0
0.760749996,1.655804151,0.959092518,0.870881008,1.176957737,0,0,1,1,1,0,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,7,4,3,7,4,5,3,6,,3,0,1,1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,7,4,5,3,3,3,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,3,6,12,1,1,1,1,3,2,13,3,1,1,1
0.517539024,0.838950834,0.496057255,0.212947603,0.496283424,0,0,,1,1,0,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,4,3,3,4,3,3,6,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,,,,,,2,1,1,3,2,1,2,3,4,2,3,2,2,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,3,7,1,1,1,1,3,3,7,3,1,0,1
1.923069954,1.002321497,0.916998403,1.090192143,1.101327258,0,0,0,1,1,1,3,3,2,2,2,1,2,3,1,2,1,2,1,2,2,3,1,7,4,3,7,13,4,2,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1,2,1,4,1,0,2,2,2,2,7,4,5,3,3,3,3,3,1,1,0,0,0,0,1,1,3,1,2,,,3,,,1,2,,,,6,12,2,1,1,1
1.639397025,1.410748156,0.916998403,0.914743235,1.120234878,0,0,0,1,1,0,3,2,2,1,3,2,2,3,2,3,2,3,2,3,3,3,2,7,3,3,7,4,6,3,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,5,1,1,3,3,3,3,7,4,4,3,3,3,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,3,7,13,1,1,3,1,3,4,6,3,1,1,1
0.751756012,0.512209507,0.622339599,0.914743235,0.779897721,0,0,0,1,1,0,3,2,2,1,3,3,1,3,1,2,1,1,1,1,2,3,3,9,4,3,8,4,4,,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,4,1,1,1,1,1,1,8,4,4,3,3,3,3,3,1,1,0,1,0,0,0,1,2,1,2,2,1,3,8,3,1,1,2,1,3,4,4,3,1,0,0
1.923069954,0.67558017,1.001186633,0.563845419,0.836620581,0,0,1,1,1,0,3,3,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,9,1,4,9,3,6,4,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,1,2,1,2,1,1,2,2,2,2,9,13,7,4,3,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,3,12,1,1,1,1,3,2,13,3,1,1,0
0.740311027,1.329062824,1.085374863,0.958605462,1.195865357,0,0,0,1,0,0,3,3,1,2,2,2,1,3,1,2,1,1,2,3,2,2,1,7,2,3,7,6,3,2,6,2,2,0,1,1,0,0,0,0,0,1,0,0,0,3,2,2,2,2,3,2,0,1,3,2,2,3,7,1,3,3,3,3,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,1,6,2,1,1,3,1,3,8,4,3,1,1,1
1.147282004,1.737489483,1.043280748,0.783156554,1.195865357,0,0,0,1,0,1,3,3,3,3,3,3,1,3,1,2,1,1,1,2,2,2,1,9,5,4,9,2,3,3,6,3,4,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,4,1,2,3,3,3,3,8,1,4,4,1,1,3,3,1,1,1,1,0,0,0,1,2,1,1,2,1,1,7,4,1,1,2,1,3,8,4,3,1,0,0
1.500915051,1.737489483,1.085374863,1.046329916,1.328218696,0,0,1,1,1,0,3,3,2,2,3,2,1,3,2,2,2,2,3,3,3,3,2,8,3,3,8,3,6,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,3,2,4,1,0,2,2,2,3,7,13,7,3,3,3,3,3,1,1,0,0,0,0,1,1,4,1,1,1,1,3,3,12,1,2,1,1,3,6,12,3,1,0,0
1.552170038,0.348838843,0.832810174,0.081360922,0.477375804,0,0,1,1,1,0,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,7,2,2,9,3,7,2,6,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,1,1,1,2,2,2,2,7,13,7,2,2,2,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,3,6,1,1,1,1,3,4,6,3,1,0,1
0.693422973,1.247377492,0.790716059,0.914743235,1.025696779,0,0,0,1,1,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,6,1,4,8,4,4,4,6,2,2,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,6,4,5,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,3,1,3,3,9,1,1,3,1,3,2,9,3,1,1,0
