w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2stdtotal
0,0,1,1,1,0,-0.380500748
0,0,1,1,1,0,0.180933202
0,0,1,1,1,0,-0.663412219
0,0,1,1,1,0,-0.587509141
0,0,0,0,0,1,0.456944393
0,0,1,1,1,0,0.491445792
0,0,1,1,1,0,0.105030125
0,0,0,1,1,0,-0.808318094
0,0,1,1,1,0,0.788157823
0,0,1,1,1,0,0.23613544
0,0,0,0,1,1,1.089258845
0,0,1,1,1,0,0.185322194
0,0,1,1,1,0,0.284437399
0,0,1,1,1,0,0.723544017
0,0,1,0,1,1,-0.477104665
0,0,1,1,1,0,-0.090688997
0,0,1,1,1,0,0.461333385
0,0,1,1,1,0,0.116319396
0,0,1,1,1,0,1.013355768
0,0,1,1,1,0,1.241065
0,0,1,1,1,0,0.801958382
0,0,1,1,1,0,-0.863520332
0,0,1,1,1,0,-0.732415016
0,0,1,1,1,0,0.654541219
0,0,0,1,1,0,1.040956887
0,0,1,1,1,0,0.185322194
0,0,1,1,1,0,0.180933202
0,0,1,1,1,0,0.488934504
0,0,1,1,1,0,0.675242058
0,0,1,1,1,0,-0.352899629
0,0,1,1,1,0,-0.249395432
0,0,1,1,0,1,-0.842819493
0,0,0,1,1,1,0.212923313
0,0,1,1,1,0,0.443143834
0,0,0,1,1,1,0.525947191
0,0,,1,1,0,-2.17457349
0,0,1,1,1,0,-0.987725368
0,0,1,1,1,0,0.833948493
0,0,1,1,1,0,0.6269401
0,0,1,1,1,0,0.599338981
0,0,1,1,1,0,-0.960124249
0,0,1,1,1,0,0.180933202
0,0,1,0,1,0,0.305138238
0,0,1,1,1,0,-2.202174609
0,0,1,1,1,0,0.332739357
0,0,0,0,1,1,0.898562299
0,0,1,0,1,0,0.325839077
0,0,1,1,1,0,-0.684113058
0,0,1,1,1,0,-0.877320892
0,0,1,1,1,0,1.082358565
0,0,1,1,1,0,1.172062202
0,0,0,1,1,0,-0.401201587
0,0,,,1,1,-0.94632369
0,0,1,1,1,0,-0.173492354
0,0,1,1,0,0,0.077429005
0,0,1,1,1,0,1.040956887
0,0,1,1,0,1,0.999555208
0,0,1,1,1,0,0.771845975
0,0,1,0,1,1,-0.380500748
0,0,1,1,1,0,-0.035486759
0,0,1,1,1,0,0.985754648
0,0,1,1,1,0,-0.960124249
0,0,1,1,1,0,-0.32529851
0,0,1,1,1,0,1.303167518
0,0,1,1,0,0,1.24796528
0,0,1,1,0,1,1.040956887
0,0,1,1,1,0,0.32332779
0,0,1,1,1,0,0.764945695
0,0,1,1,1,0,0.557937302
0,0,1,1,1,0,0.263736559
0,0,1,1,1,0,1.454973673
0,0,1,1,1,0,0.571737862
0,0,1,1,1,0,1.013355768
0,0,1,1,1,0,0.337128349
0,0,1,1,1,0,0.364729468
0,0,1,1,1,0,1.399771435
0,0,1,1,1,0,0.061117158
0,0,1,1,1,0,-0.228694593
0,0,1,1,1,0,1.303167518
0,0,1,1,0,0,1.040956887
0,0,1,1,0,0,0.594949989
0,0,,1,1,0,0.318938798
0,0,1,1,1,0,-0.753115856
0,0,1,1,1,1,1.23416472
0,0,1,1,1,0,0.981365656
0,0,,1,1,0,0.029127047
0,0,1,1,1,0,-0.076888438
0,0,1,1,1,0,0.544136743
0,0,1,1,1,0,0.32332779
0,0,1,1,1,0,-0.090688997
0,0,1,1,1,0,1.123760244
0,0,1,1,1,0,0.792546815
0,0,1,1,0,1,0.971954089
0,0,1,1,1,0,1.703383745
0,0,1,1,1,0,0.029127047
0,0,1,1,1,0,1.26176584
0,0,1,1,1,0,-2.284977967
0,0,1,1,1,0,0.898562299
0,0,1,1,1,0,-0.366700188
1,0,1,1,0,1,0.029127047
0,0,1,1,1,0,-0.118290116
0,0,1,1,1,0,0.640740659
0,0,1,1,1,0,1.206563601
0,0,0,0,1,0,-0.256295712
0,0,1,1,1,0,0.61313954
0,0,1,1,0,0,0.902951291
0,0,1,1,1,0,0.6269401
0,0,1,1,0,1,1.206563601
0,0,1,1,1,0,0.23613544
0,0,1,1,1,0,-0.504705784
0,0,1,1,1,0,-2.146972371
0,0,1,1,1,0,-0.849719773
0,0,1,1,1,0,-0.918722571
0,0,1,1,1,0,0.916751851
0,0,1,1,1,0,-0.408101867
0,0,0,1,1,0,0.332739357
0,0,1,1,1,0,1.013355768
0,0,1,1,1,0,-0.090688997
0,0,1,1,1,0,0.833948493
0,0,1,1,1,0,0.116319396
0,0,1,1,0,1,1.303167518
0,0,1,1,1,0,0.751145136
1,0,1,1,1,0,0.419931707
0,0,0,1,1,0,-0.477104665
0,0,1,1,1,0,0.226723873
1,1,1,1,1,0,0.254324992
0,0,1,1,1,0,0.171521635
0,0,1,1,1,0,0.916751851
0,0,0,1,1,0,0.001525928
0,0,1,1,1,0,0.488934504
0,0,1,1,0,0,0.806347374
0,0,1,1,1,0,0.654541219
1,1,1,1,1,0,1.027156327
1,1,1,1,1,0,1.482574792
0,0,1,1,1,0,1.027156327
0,0,1,1,1,0,0.268125551
0,0,1,1,1,0,0.544136743
0,0,1,1,1,0,1.24796528
0,1,1,1,1,0,1.082358565
0,0,1,1,1,0,1.441173114
1,0,1,1,1,0,1.123760244
1,1,,1,1,0,0.557937302
0,0,1,1,1,1,-0.132090676
1,1,0,1,0,1,-0.504705784
1,0,1,0,0,0,0.820147934
1,1,1,1,1,0,0.350928909
1,1,1,1,1,0,1.289366959
1,0,1,1,1,0,1.137560804
0,0,1,1,1,0,-0.132090676
0,0,1,1,1,0,1.082358565
1,1,1,0,0,1,0.157721075
1,1,1,1,1,0,-0.242495152
0,0,1,1,1,1,-0.145891235
0,0,1,1,1,0,-0.063087878
1,1,1,1,1,0,-0.863520332
1,1,0,1,0,1,0.098129845
1,0,0,0,1,0,0.226723873
0,1,0,0,1,1,0.902951291
1,1,0,1,1,0,0.130119956
0,0,1,1,1,0,-0.573708582
1,0,1,1,1,0,-0.421902426
0,0,1,1,1,0,0.070528726
1,0,1,1,1,0,1.206563601
0,0,1,1,1,0,0.737344576
0,0,1,1,1,0,0.185322194
0,0,1,1,1,0,1.178962482
0,0,1,1,1,0,-0.090688997
0,0,1,1,1,0,0.461333385
0,0,1,1,1,0,0.364729468
0,0,1,1,1,0,-0.973924809
1,1,1,1,1,0,0.305138238
0,0,1,1,1,0,1.26176584
0,0,1,1,1,0,-0.035486759
1,1,1,1,1,0,-0.490905224
0,0,1,1,1,0,1.427372554
0,0,1,1,1,0,0.033516039
0,0,1,1,1,0,0.185322194
0,0,1,1,1,0,0.033516039
0,0,1,1,1,0,0.406131147
0,0,1,1,1,0,0.226723873
0,0,1,1,0,1,-0.049287318
0,0,1,1,1,0,0.102518837
1,1,1,1,1,0,-0.642711379
0,0,1,1,1,0,0.751145136
0,0,1,1,1,0,0.429343274
1,1,1,1,1,0,0.608750548
0,0,1,1,1,0,0.88476174
0,0,1,1,1,0,0.318938798
0,0,1,1,1,0,0.705354465
0,0,1,1,1,0,0.581149429
0,0,1,1,1,0,1.123760244
0,,,1,1,0,0.305138238
0,0,1,1,1,0,-0.242495152
0,0,,1,1,0,0.392330587
0,0,1,1,1,0,0.516535623
0,0,1,1,1,0,0.985754648
0,0,1,1,1,0,0.30952723
0,0,1,1,1,0,-0.352899629
0,0,1,1,1,0,0.019715479
0,0,,1,1,0,1.220364161
0,0,1,0,1,0,0.650152227
0,0,1,1,1,0,1.24796528
0,0,1,1,1,0,0.746756144
0,0,1,1,1,0,0.249936
0,0,1,1,1,0,-0.352899629
0,0,1,1,1,0,0.557937302
0,0,1,1,1,0,1.441173114
0,0,1,1,1,1,-0.270096271
0,0,1,1,1,1,0.654541219
0,0,1,1,0,0,0.111930404
0,0,1,1,1,0,0.778746255
0,0,1,1,1,0,0.737344576
0,0,1,1,0,1,0.254324992
0,0,1,1,1,0,0.56734887
0,0,1,1,1,0,-0.642711379
0,0,1,1,1,0,1.26176584
0,0,1,1,1,0,0.56734887
0,0,0,1,1,0,-0.021686199
0,0,1,1,1,0,1.344569197
0,0,1,1,1,0,1.096159125
0,0,1,1,1,0,1.482574792
0,0,1,1,1,0,1.275566399
0,0,1,1,1,0,0.387941595
0,0,1,1,1,0,0.953764537
,0,1,1,1,0,0.581149429
0,0,1,1,1,0,-0.352899629
0,0,1,1,1,0,0.125730964
0,0,1,1,0,1,-0.463304105
0,0,1,1,1,0,1.027156327
0,0,1,1,1,0,-0.94632369
0,0,,1,1,0,0.926163418
0,0,1,1,0,,0.820147934
0,0,1,1,1,0,-0.877320892
0,0,1,1,1,0,0.461333385
0,0,1,1,1,0,-0.145891235
0,0,1,1,1,0,-0.863520332
0,0,1,1,0,0,0.23613544
,0,1,1,1,0,0.130119956
0,0,1,1,1,0,-0.00788564
0,0,1,1,1,0,0.61313954
0,0,,1,1,0,0.512146631
0,0,1,1,1,0,1.344569197
0,0,,1,1,0,0.498346072
0,0,1,1,1,0,0.23613544
0,0,1,1,1,0,0.470744953
0,0,1,1,1,0,-0.049287318
0,0,1,1,1,0,0.047316598
0,0,1,1,1,0,0.516535623
0,0,1,1,1,0,0.488934504
0,0,1,1,1,0,1.482574792
0,0,1,1,1,0,0.557937302
0,0,1,1,1,0,0.530336183
0,0,,1,1,0,0.544136743
0,0,1,1,1,0,-0.504705784
0,0,1,1,0,1,0.291337679
0,0,1,0,1,0,0.084329285
0,,1,1,1,0,0.208534321
0,0,1,1,1,0,1.109959684
0,0,1,1,1,0,1.316968078
0,,,1,1,0,1.330768637
0,0,,1,1,0,0.608750548
0,0,1,1,1,0,1.454973673
0,0,1,1,1,0,1.385970876
0,0,1,1,1,0,1.55157759
0,0,1,1,1,0,-2.050368454
0,0,1,1,1,,0.6269401
0,0,1,1,1,0,0.206023033
0,0,1,1,1,0,1.661982067
0,0,1,1,1,1,-2.105570692
0,0,1,1,1,0,-0.684113058
0,0,1,1,0,1,0.295726671
0,0,,1,1,0,-2.698994753
0,0,1,1,0,1,-2.146972371
0,0,1,1,1,0,0.677753346
0,0,1,1,1,0,-2.50578692
0,0,1,1,1,0,-2.022767335
0,0,1,1,1,0,-0.421902426
0,0,1,1,1,0,0.539747751
0,0,1,1,1,0,1.275566399
0,0,1,1,0,1,-0.076888438
0,0,1,1,1,0,-2.133171812
0,0,1,1,1,0,0.723544017
0,0,1,1,1,0,0.537236463
0,0,1,1,1,0,-0.00788564
0,0,1,1,1,0,-0.490905224
0,0,1,1,1,0,1.441173114
0,0,1,1,1,0,-0.477104665
0,0,1,1,0,1,0.525947191
0,0,1,1,1,0,-2.395382443
0,0,1,1,1,0,-0.532306903
0,0,1,1,1,0,-2.629991956
0,0,1,1,1,0,0.87096118
0,0,1,1,1,0,-0.93252313
0,0,1,1,1,,-2.119371252
0,0,1,1,1,0,1.496375352
0,0,1,1,0,0,0.965053809
0,0,1,1,1,0,1.151361363
0,0,1,1,1,0,1.579178709
0,0,1,1,1,0,1.523976471
0,0,0,1,1,0,-2.008966776
0,0,1,1,1,0,0.23613544
0,0,1,1,1,0,-2.18837405
0,0,1,1,1,0,0.746756144
0,0,1,1,1,0,-2.395382443
0,0,1,1,1,0,-0.076888438
0,0,0,1,,,-2.022767335
0,0,1,1,1,0,1.192763042
0,0,1,1,0,0,0.116319396
0,,1,1,1,0,-0.173492354
0,0,1,1,1,0,0.999555208
0,0,1,1,1,0,-0.725514737
0,0,1,1,1,0,-0.739315296
0,0,1,1,1,0,0.705354465
0,0,1,1,1,0,-0.697913618
0,0,1,1,1,0,-2.547188598
0,0,1,1,1,0,0.926163418
0,0,1,1,1,0,-2.18837405
0,0,1,1,1,0,0.691553906
0,0,1,1,1,0,1.385970876
0,0,1,1,1,0,0.525947191
0,0,0,1,1,0,-2.292590501
0,0,1,1,1,0,0.8555282
0,0,0,1,1,0,-0.099306601
0,0,0,1,1,0,-2.103514303
0,0,1,1,1,0,0.212669126
1,0,1,1,1,0,0.477375804
1,0,0,1,1,0,-0.070945171
0,0,0,1,1,0,-0.052037551
1,0,1,1,1,0,-0.675989006
0,0,1,1,1,0,-0.392374708
0,0,1,1,1,0,0.978427729
0,0,0,0,1,1,1.129688688
,0,1,1,1,0,0.562460093
0,0,1,1,1,0,-2.122421922
0,0,1,1,1,0,-2.699104327
0,0,0,1,1,0,-0.761073295
0,0,1,1,1,0,-0.16548327
0,0,1,1,1,0,-0.893426634
0,0,1,1,1,0,0.827166771
1,0,1,1,1,0,-0.042583741
0,0,1,1,1,0,1.233680597
,0,1,1,1,0,0.382837705
0,0,0,1,0,1,0.666452002
0,0,1,1,1,0,0.335568655
,0,1,1,1,0,0.430106754
0,0,1,1,1,0,0.089769597
0,0,1,1,1,0,-0.1938447
1,0,0,1,1,0,0.212669126
1,0,1,1,1,0,0.779897721
0,0,0,1,1,0,0.082502832
,0,0,1,0,1,0.073049022
0,0,0,1,1,0,0.846074391
0,0,0,1,1,0,-0.779980915
0,0,,1,1,0,-0.18439089
1,0,1,1,1,0,0.165400077
0,0,0,1,1,0,0.182416964
0,0,0,1,1,0,0.8555282
0,0,1,1,1,0,-3.001626244
0,0,1,1,1,0,0.87443582
0,0,0,1,1,1,0.779897721
0,0,1,1,1,0,-0.751619485
0,0,0,1,1,0,-0.874519014
0,0,1,1,1,0,-0.014222312
0,0,0,1,1,0,0.694813432
1,0,0,1,1,0,0.203215316
1,0,1,1,1,0,0.515191044
0,0,0,1,1,0,-0.401828518
1,0,0,1,1,0,0.023592928
0,0,1,1,1,0,0.177040931
1,0,1,1,1,0,0.373383895
0,0,0,1,1,0,0.004685308
1,0,1,1,1,0,0.070861978
0,0,0,1,1,0,-0.468005187
0,0,0,1,1,0,-0.118214221
1,0,0,1,1,0,-0.250567559
1,0,1,1,1,0,0.316661035
1,0,1,1,1,1,0.505737234
1,0,1,1,1,0,0.363930085
,0,0,1,1,1,0.073049022
0,0,0,1,1,0,-0.430189948
0,0,0,1,1,0,1.016242969
1,0,1,1,1,0,0.628636763
1,0,1,1,0,0,0.430106754
0,0,1,0,1,1,-0.468005187
0,0,1,1,1,0,0.203215316
1,0,1,1,1,0,0.307207225
0,0,1,1,1,0,0.978427729
0,0,1,1,1,0,0.515191044
1,0,0,0,1,1,-0.118214221
0,0,1,1,1,0,0.118131027
1,0,1,1,1,0,0.704267242
0,0,0,1,1,0,0.770443911
0,0,1,1,1,0,-0.089852791
0,0,1,1,1,0,0.212669126
1,0,1,1,1,0,0.458468184
0,0,0,0,1,0,0.94061249
0,0,1,1,1,1,0.817712961
0,0,0,1,1,0,0.86498201
0,0,0,1,1,0,0.87443582
0,0,0,1,1,0,1.101327258
0,0,0,1,0,1,0.288299606
0,0,0,1,1,0,0.817712961
0,0,0,1,1,0,0.9500663
0,0,0,1,1,0,0.590821523
0,0,0,1,1,0,1.158050118
0,0,0,1,1,0,0.968973919
0,0,0,0,0,0,-0.345105659
1,0,0,1,1,0,0.363930085
0,0,1,1,1,0,0.439560564
0,0,0,1,1,0,0.92170487
0,,0,1,1,0,1.195865357
0,0,0,0,1,1,-2.34931336
,0,0,0,0,1,0.94061249
0,0,0,1,1,0,0.760990101
0,0,0,1,1,0,0.92170487
0,0,0,1,1,0,1.082419638
0,0,0,1,1,0,1.243134407
0,0,0,1,1,0,0.817712961
0,0,0,1,1,0,0.600275333
0,0,1,1,1,0,0.94061249
0,0,1,1,1,1,0.505737234
0,0,0,1,1,0,0.88388963
0,0,0,1,1,0,0.808259151
0,0,1,1,1,0,-0.014222312
0,0,0,1,1,0,0.89334344
0,0,1,0,1,1,0.581367713
0,0,1,1,1,0,0.751536291
0,0,0,1,1,0,0.92170487
,1,1,1,1,0,0.968973919
0,0,1,1,0,0,1.214772977
0,0,0,1,1,0,1.195865357
0,0,1,1,1,0,-0.042583741
0,0,0,1,1,0,1.167503928
0,0,0,1,1,0,0.2432176
0,0,0,1,1,0,0.9500663
0,0,1,1,1,0,0.345022465
0,0,0,0,1,0,0.571913903
0,0,1,0,1,1,-0.345105659
0,0,0,1,1,0,0.760990101
1,0,1,1,1,0,0.91225106
0,0,0,1,1,0,0.401745325
0,0,0,1,1,0,-0.685442816
0,0,0,1,1,0,0.779897721
0,0,0,1,1,0,-0.127668031
0,0,0,1,1,0,0.978427729
,0,0,0,1,1,0.014139118
,1,1,1,1,0,0.363930085
1,0,0,1,1,0,-0.250567559
0,,0,1,1,0,0.297753416
0,0,0,1,1,0,-0.420736138
1,0,1,1,1,0,0.184307697
0,0,1,1,1,0,0.827166771
0,0,1,1,1,0,0.789351531
0,0,1,1,1,0,0.195948551
1,1,0,1,1,0,1.035150589
0,0,0,1,1,0,0.770443911
0,0,1,1,1,0,0.997335349
0,0,1,0,1,0,0.543552473
0,0,1,1,1,0,0.609729143
0,0,0,1,1,0,0.694813432
0,0,1,1,1,0,0.978427729
0,0,0,1,1,0,-0.449097568
0,0,0,1,1,1,0.345022465
0,0,1,1,1,0,0.543552473
0,0,1,1,1,0,0.543552473
0,0,1,1,1,0,1.072965828
0,0,1,1,1,1,-0.921788063
0,0,1,1,1,0,-0.17493708
0,0,1,1,1,0,-0.732711865
0,0,0,1,1,0,0.517378088
0,0,0,1,1,0,0.779897721
0,0,0,0,1,1,-0.619266146
0,0,0,1,1,0,0.751536291
1,0,1,1,1,0,0.846074391
0,0,0,1,1,0,0.751536291
0,0,0,0,1,0,0.411199134
1,1,0,0,0,0,0.987881539
0,0,0,1,1,0,0.345022465
0,0,1,1,1,0,0.089769597
0,0,0,1,1,0,1.063512019
0,0,0,1,1,0,0.259938176
1,0,1,1,0,1,0.543552473
0,0,0,1,1,0,0.647544382
1,0,0,1,0,1,0.382837705
1,0,1,1,1,0,0.704267242
1,0,1,1,1,0,0.403932369
0,0,1,1,1,0,1.309311076
0,0,1,1,1,0,0.87443582
1,0,1,1,1,0,-2.018430013
0,0,1,1,1,0,0.638090572
0,0,0,1,1,0,-0.401828518
0,0,0,1,1,0,0.517378088
1,0,1,0,1,0,0.073049022
1,0,1,1,1,0,0.704267242
0,0,0,1,1,0,0.524644853
0,0,1,1,1,0,0.8555282
,,1,1,0,1,-2.103514303
0,0,0,1,1,0,0.997335349
0,0,1,1,1,0,0.798805341
0,0,0,1,1,0,-2.216960022
0,0,1,1,1,0,0.978427729
0,0,1,1,1,0,0.430106754
1,0,1,1,1,0,0.458468184
1,0,1,1,1,0,0.505737234
0,0,1,1,1,0,0.630823807
0,0,0,1,1,0,1.120234878
1,0,1,1,1,0,-2.179144782
1,0,1,1,1,0,0.694813432
0,0,0,1,1,0,0.904984294
0,0,1,1,1,0,0.789351531
0,0,0,1,0,1,0.694813432
0,0,1,0,1,0,0.628636763
0,,1,1,0,0,-0.817796154
0,0,1,1,1,0,-0.260021369
1,0,1,1,1,0,0.498470468
0,0,0,1,1,0,1.271495837
0,0,1,1,1,0,0.099223407
0,0,1,1,1,0,0.545739518
0,0,0,1,1,0,0.241030556
1,0,1,1,,1,0.526831898
0,0,1,1,0,1,0.224309981
1,0,1,1,1,0,0.770443911
0,0,1,1,1,0,0.118131027
1,0,1,1,1,0,-0.16548327
0,0,1,1,1,0,-0.052037551
0,0,1,1,1,0,0.363930085
0,0,0,1,1,0,0.070861978
1,0,1,1,1,0,-0.779980915
0,0,0,1,1,0,-0.496366617
1,,0,0,0,1,-0.345105659
0,0,1,1,1,0,0.86498201
0,0,0,1,1,0,-0.846157584
0,0,0,1,1,0,0.335568655
1,0,1,1,1,0,1.186411547
1,0,1,1,1,0,-0.751619485
1,0,0,1,1,0,0.458468184
1,0,1,1,1,0,0.054141402
0,0,1,1,1,0,-0.108760411
0,0,1,1,1,1,0.439560564
1,0,1,1,1,1,-0.562543287
0,0,0,1,1,0,0.593008567
0,0,0,1,1,0,0.609729143
1,0,1,1,1,0,-0.883972824
0,0,0,0,1,0,0.753723336
0,0,1,1,1,0,0.108677217
0,0,1,0,1,1,0.174853887
1,1,1,1,1,0,-0.902880444
0,0,0,1,0,1,0.827166771
0,0,0,1,1,0,0.715908096
1,0,1,1,1,0,0.88388963
1,0,1,1,1,0,-2.34931336
1,0,,0,1,1,-0.449097568
0,0,0,1,0,0,-0.137121841
,,1,1,1,0,0.571913903
0,0,0,1,1,0,0.288299606
1,0,0,1,1,0,-0.496366617
1,0,1,1,1,0,0.411199134
0,0,1,1,1,0,0.345022465
1,0,1,1,0,1,0.451201419
1,0,1,1,1,0,0.498470468
0,0,1,1,1,0,-2.736919567
0,0,1,1,1,0,-0.978510923
0,0,1,1,1,0,-0.600358526
0,0,0,1,1,0,0.006872353
1,0,1,1,1,0,-2.254775261
0,0,1,1,1,0,0.810446195
0,0,1,1,1,0,0.744269526
0,0,1,1,1,0,0.099223407
0,0,1,1,1,0,0.638090572
0,0,1,1,1,1,-2.519481939
0,0,1,1,1,1,-3.181248633
0,0,1,1,1,0,-0.893426634
0,0,0,1,1,0,-2.954357195
1,0,1,1,1,0,-0.893426634
0,0,1,1,1,0,-0.458551378
1,0,1,1,1,0,-0.430189948
0,0,0,1,1,0,0.857715245
0,0,0,1,1,0,0.347209509
0,0,1,1,1,0,-2.708558137
0,0,1,1,1,0,-3.039441484
0,0,1,1,1,0,-2.491120509
0,0,1,1,1,0,0.630823807
1,0,1,1,1,0,-0.969057113
1,0,1,1,1,0,-2.33985955
1,0,1,1,1,0,-0.061491361
1,0,1,1,1,0,0.734815716
0,0,1,1,1,0,0.139225691
1,1,1,1,1,0,-0.609812336
1,1,1,1,0,0,-0.070945171
0,0,1,1,0,1,-3.313601972
0,0,1,1,1,0,-0.16548327
0,0,1,1,1,0,0.498470468
0,0,1,1,1,0,-2.122421922
0,0,1,1,1,0,-0.846157584
0,0,0,1,1,0,-3.105618153
1,0,1,0,0,0,-2.614020038
0,0,1,1,1,0,0.347209509
0,0,1,1,1,0,0.016326162
0,0,1,1,1,0,0.222122936
0,0,1,1,1,0,0.524644853
1,0,1,1,1,0,0.129771881
0,0,1,1,1,0,-0.638173766
0,0,0,1,1,0,-2.651835278
1,0,1,0,1,0,0.193761506
1,0,1,1,1,0,-0.609812336
0,0,0,1,1,0,0.460655228
1,0,1,1,1,0,0.033046738
0,0,1,1,1,0,-0.127668031
0,0,1,1,1,0,-0.723258055
1,0,0,1,1,0,-0.061491361
0,0,1,1,1,0,-0.080398981
0,0,1,1,1,0,-0.449097568
1,0,0,1,1,0,-0.278928989
0,0,1,1,1,0,0.356663319
0,0,1,1,1,0,-2.264229071
0,0,1,1,1,0,0.186494741
0,0,1,1,0,1,0.564647137
0,0,0,1,1,0,-0.099306601
0,0,1,1,1,0,-2.037337633
0,0,0,1,0,0,-2.604566228
0,0,1,1,1,0,-2.33985955
1,0,1,1,1,0,-0.070945171
1,0,1,1,1,0,0.470109038
1,0,1,1,1,0,-2.056245253
0,0,1,1,1,0,0.366117129
1,0,1,1,1,0,0.857715245
0,0,1,1,1,0,0.354476275
0,0,1,0,1,0,0.441747609
0,0,1,1,1,0,0.942799534
0,0,1,1,1,0,-0.931241873
0,0,1,1,1,0,0.212669126
1,0,1,1,1,0,0.195948551
0,0,1,1,1,0,0.505737234
0,0,0,1,1,0,-0.751619485
0,0,1,0,0,1,0.958153529
0,0,1,1,1,0,1.109959684
0,0,1,1,1,0,1.275566399
0,0,1,1,1,1,0.654541219
0,0,0,1,1,0,0.640740659
0,0,1,1,1,0,1.123760244
0,0,1,1,1,0,0.709743457
0,0,1,1,1,0,0.61313954
0,0,0,1,1,0,0.295726671
0,0,1,1,1,0,0.350928909
0,0,0,1,1,0,0.958153529
0,0,1,1,1,0,0.350928909
0,0,1,1,1,0,0.171521635
0,0,0,1,1,0,0.682142338
0,0,1,1,1,0,0.32332779
0,0,1,1,1,0,0.143920515
0,0,1,1,1,0,0.378530028
0,0,1,1,1,0,0.778746255
0,0,1,1,1,0,-0.532306903
0,0,0,1,1,0,0.737344576
0,0,1,1,0,1,-0.656511939
0,0,1,1,1,0,-0.408101867
0,0,0,1,0,0,0.295726671
0,0,1,1,1,0,-0.31149795
0,0,0,1,1,0,-0.490905224
0,0,0,1,1,0,0.098129845
0,0,1,1,1,0,0.167132643
0,0,1,1,0,1,0.042927607
0,0,1,1,1,0,-0.049287318
0,0,1,1,1,0,-0.270096271
0,0,1,1,1,0,-0.918722571
0,0,1,0,0,1,-0.973924809
0,0,1,1,1,0,-0.477104665
0,0,1,0,,,-0.242495152
0,0,1,1,1,0,-0.973924809
0,0,0,0,1,0,0.751145136
0,0,1,0,1,0,-0.94632369
0,0,1,1,1,0,0.23613544
0,0,1,1,1,0,0.056728166
0,0,1,1,1,0,0.622551108
1,0,1,1,1,0,0.111930404
0,0,1,1,0,0,0.801958382
0,0,1,1,0,0,-2.036567895
0,0,1,1,1,0,-0.394301307
0,0,1,1,1,0,-0.380500748
0,0,1,1,1,0,-0.256295712
0,0,1,1,1,1,0.084329285
0,0,0,1,1,0,0.332739357
0,0,1,1,1,1,-0.753115856
0,1,1,1,1,0,0.898562299
0,0,1,1,1,0,-0.766916415
0,0,0,1,1,0,-0.32529851
0,0,1,1,1,0,0.737344576
0,0,1,1,1,0,0.461333385
0,0,1,1,1,0,0.599338981
0,0,1,0,1,0,0.130119956
0,0,1,1,1,0,0.654541219
0,0,1,1,1,0,-0.00788564
0,0,0,0,1,0,0.429343274
1,0,1,1,1,0,-0.490905224
0,0,1,1,1,0,-0.380500748
0,0,1,1,1,0,1.24796528
0,0,1,1,1,0,-0.849719773
0,0,1,1,1,0,0.254324992
0,0,0,1,1,0,0.074917718
0,0,1,1,1,0,1.054757446
0,0,1,1,1,0,-0.090688997
1,0,1,1,1,0,0.433732266
0,0,0,1,1,0,0.470744953
0,1,0,0,1,0,-0.29769739
0,0,1,1,1,0,-0.228694593
1,0,1,1,1,0,0.074917718
0,0,1,1,1,0,0.709743457
0,0,1,1,1,0,0.061117158
0,0,1,0,0,1,0.654541219
0,0,1,1,1,0,-0.256295712
0,0,1,0,,,0.94435297
0,0,0,1,1,0,0.332739357
0,0,1,1,1,0,-0.794517535
0,0,1,1,1,0,-0.642711379
0,0,1,1,1,0,-0.063087878
0,0,1,1,1,1,0.419931707
0,0,1,1,1,0,-0.145891235
0,1,1,1,1,0,0.00591492
0,0,1,1,1,0,0.806347374
0,0,0,1,1,0,-0.587509141
0,0,1,1,1,1,0.208534321
0,0,1,1,1,0,-0.987725368
0,0,1,1,1,0,-0.076888438
0,0,1,1,1,0,0.116319396
0,0,0,1,1,0,-0.766916415
0,0,1,1,1,0,-0.449503546
0,0,1,1,1,0,0.029127047
0,0,0,1,1,0,-0.035486759
0,0,1,1,1,0,0.447532826
0,0,0,1,0,1,0.516535623
0,0,0,1,1,0,-0.380500748
0,0,1,1,1,0,-0.518506343
1,0,1,1,1,1,0.116319396
0,0,0,1,1,0,-0.546107462
0,0,0,1,1,0,-0.477104665
0,0,0,1,1,0,-0.380500748
0,0,1,1,1,0,0.226723873
0,0,1,1,1,0,0.033516039
0,0,1,1,1,0,0.208534321
0,0,0,1,1,0,0.392330587
0,0,1,1,1,0,0.268125551
0,0,1,1,1,1,0.695942898
0,0,1,1,1,0,-0.518506343
0,0,1,1,1,0,-0.904922011
0,0,1,1,1,0,-0.435702986
0,0,0,0,1,0,-0.587509141
0,0,1,1,1,0,-0.891121451
0,0,0,1,1,0,-0.035486759
0,0,1,1,0,0,0.116319396
0,0,1,1,1,0,0.194733762
0,0,1,1,1,0,-0.93252313
0,0,1,0,1,1,-0.822118654
0,0,1,1,1,0,-0.187292914
0,0,1,1,0,1,0.199122754
0,0,0,1,0,0,-0.339099069
0,0,1,1,0,0,0.088718277
0,0,1,1,1,0,-0.339099069
0,0,1,1,1,0,0.047316598
0,0,1,1,1,0,-0.00788564
0,0,1,1,1,0,-0.242495152
0,0,0,1,1,0,-0.987725368
0,0,0,1,1,0,-0.822118654
0,0,0,1,1,0,-0.891121451
